Version,File Name,Method Name,LOC,CognitiveComplexity,CyclomaticComplexity,CodeSmells,NestingDepth,ParameterCount,ChurnTotal,AvgAdded,MaxAdded,AvgDeleted,MaxDeleted,AvgChurn,MaxChurn,ElseAdded,ElseDeleted,CondChanges,DecisionPoints,Histories,Authors,Buggy
release-4.1.0,LedgerLayout.java,int hashCode(),4,0,1,6,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,BookKeeperAdmin.java,"void recoverLedgerFragmentEntry(Long, LedgerHandle, AsyncCallback.VoidCallback, InetSocketAddress)",48,4,5,21,2,4,0,0.00,0,0.00,0,0.00,0,0,0,0,4,0,0,No
release-4.1.0,BookKeeperAdmin.java,"InetSocketAddress getNewBookie(List<InetSocketAddress>, List<InetSocketAddress>)",11,1,2,21,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,BookKeeperAdmin.java,"void getAvailableBookies(InetSocketAddress, InetSocketAddress, RecoverCallback, Object)",32,5,6,21,2,4,2,1.00,1,1.00,1,2.00,2,0,0,0,5,1,1,Yes
release-4.1.0,BookKeeperAdmin.java,"void writeComplete(int, long, long, InetSocketAddress, Object)",18,3,4,21,2,5,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,No
release-4.1.0,BookKeeperAdmin.java,"void asyncRecoverBookieData(InetSocketAddress, InetSocketAddress, RecoverCallback, Object)",15,1,2,21,1,4,2,1.00,1,1.00,1,2.00,2,0,0,0,1,1,1,Yes
release-4.1.0,BookKeeperAdmin.java,"void getActiveLedgers(InetSocketAddress, InetSocketAddress, RecoverCallback, Object, List<InetSocketAddress>)",27,0,1,21,0,5,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,BookKeeperAdmin.java,void writeLedgerConfig(),13,0,1,21,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,BookKeeperAdmin.java,"void recoverBookieData(InetSocketAddress, InetSocketAddress)",27,2,3,21,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,2,0,0,No
release-4.1.0,BookKeeperAdmin.java,"void recoverComplete(int, Object)",10,0,1,21,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,BookKeeperAdmin.java,"void operationComplete(int, LedgerMetadata)",11,1,2,21,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,BookKeeperAdmin.java,"void recoverLedger(InetSocketAddress, long, AsyncCallback.VoidCallback, List<InetSocketAddress>)",139,14,15,21,3,4,44,10.25,33,0.75,2,11.00,33,0,0,6,14,4,1,Yes
release-4.1.0,BookKeeperAdmin.java,"void recoverLedgerFragment(InetSocketAddress, LedgerHandle, Long, Long, SingleFragmentCallback, InetSocketAddress)",53,8,9,21,2,6,6,6.00,6,0.00,0,6.00,6,0,0,1,8,1,1,Yes
release-4.1.0,BookKeeperAdmin.java,"void readComplete(int, LedgerHandle, Enumeration<LedgerEntry>, Object)",37,4,5,21,2,4,0,0.00,0,0.00,0,0.00,0,0,0,0,4,0,0,No
release-4.1.0,BookKeeperAdmin.java,"void processResult(int, String, Object, Stat)",37,5,6,21,2,4,17,7.50,14,1.00,1,8.50,15,1,0,1,5,2,1,Yes
release-4.1.0,BookKeeperAdmin.java,"void openComplete(int, LedgerHandle, Object)",10,1,2,21,1,3,73,18.00,33,0.25,1,18.25,33,0,0,10,1,4,1,Yes
release-4.1.0,BookKeeperAdmin.java,byte[] getLedgerPasswd(long),3,0,1,21,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,BookKeeperAdmin.java,"void processResult(int, String, Object)",10,1,2,21,1,3,50,2.70,4,2.30,3,5.00,6,0,0,0,1,10,3,Yes
release-4.1.0,BookKeeperAdmin.java,DigestType getLedgerDigestType(long),3,0,1,21,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,BookKeeperAdmin.java,"void process(Long, AsyncCallback.VoidCallback)",4,0,1,21,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,BookKeeperAdmin.java,void process(WatchedEvent),7,1,2,21,1,1,2,1.00,1,0.00,0,1.00,1,0,0,0,1,2,1,Yes
release-4.1.0,BookKeeperAdmin.java,"void processResult(int, String, Object, List<String>)",20,2,3,21,1,4,0,0.00,0,0.00,0,0.00,0,0,0,0,2,0,0,No
release-4.1.0,BookKeeperAdmin.java,void close(),4,0,1,21,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,Yes
release-4.1.0,FileSystemUpgrade.java,void finalizeUpgrade(ServerConfiguration),34,13,14,13,3,1,55,10.50,24,3.25,6,13.75,24,3,2,10,13,4,2,Yes
release-4.1.0,FileSystemUpgrade.java,"void linkIndexDirectories(File, File)",23,4,5,13,2,2,8,3.00,3,1.00,1,4.00,4,0,0,2,4,2,1,Yes
release-4.1.0,FileSystemUpgrade.java,void main(String[]),53,9,10,13,3,1,2,1.00,1,1.00,1,2.00,2,0,0,0,9,1,1,No
release-4.1.0,FileSystemUpgrade.java,void rollback(ServerConfiguration),38,1,2,13,1,1,37,17.50,33,1.00,1,18.50,34,1,0,1,1,2,1,Yes
release-4.1.0,FileSystemUpgrade.java,List<File> getAllDirectories(ServerConfiguration),8,0,1,13,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,FileSystemUpgrade.java,int detectPreviousVersion(File),23,2,3,13,1,1,19,2.80,10,1.00,1,3.80,11,0,0,3,2,5,3,Yes
release-4.1.0,FileSystemUpgrade.java,void process(WatchedEvent),7,1,2,13,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,FileSystemUpgrade.java,"boolean accept(File, String)",4,0,1,13,0,2,93,44.50,54,2.00,3,46.50,55,0,0,5,0,2,1,Yes
release-4.1.0,FileSystemUpgrade.java,ZooKeeper newZookeeper(ServerConfiguration),25,2,3,13,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,2,0,0,No
release-4.1.0,FileSystemUpgrade.java,"boolean containsIndexFiles(File, String)",21,4,5,13,2,2,16,5.00,5,3.00,3,8.00,8,0,0,4,4,2,1,Yes
release-4.1.0,FileSystemUpgrade.java,void upgrade(ServerConfiguration),61,2,3,13,1,1,112,27.50,54,0.50,1,28.00,55,0,0,6,2,4,1,Yes
release-4.1.0,FileSystemUpgrade.java,void printHelp(Options),4,0,1,13,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerDescriptor.java,long getLedgerId(),1,0,1,3,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerDescriptor.java,"LedgerDescriptor create(byte[], long, LedgerStorage)",7,0,1,3,0,3,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerDescriptor.java,"LedgerDescriptor createReadOnly(long, LedgerStorage)",8,1,2,3,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,LedgerDescriptor.java,void setFenced(),1,0,1,3,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerDescriptor.java,boolean isFenced(),1,0,1,3,0,0,4,2.00,2,2.00,2,4.00,4,0,0,0,0,1,1,No
release-4.1.0,LedgerDescriptor.java,void checkAccess(byte[]),1,0,1,3,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerDescriptor.java,long addEntry(ByteBuffer),1,0,1,3,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerDescriptor.java,ByteBuffer readEntry(long),1,0,1,3,0,1,8,3.50,6,0.50,1,4.00,6,0,0,1,0,2,1,Yes
release-4.1.0,ReadAheadCacheBean.java,int getNumPendingCacheRequests(),4,0,1,0,0,0,2,1.00,1,1.00,1,2.00,2,0,0,0,0,1,1,Yes
release-4.1.0,ReadAheadCacheBean.java,String getName(),4,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,ReadAheadCacheBean.java,long getPresentCacheSize(),4,0,1,0,0,0,2,1.00,1,1.00,1,2.00,2,0,0,0,0,1,1,Yes
release-4.1.0,ReadAheadCacheBean.java,long getMaxCacheSize(),4,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,ReadAheadCacheBean.java,boolean isHidden(),4,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,ReadAheadCacheBean.java,int getNumCachedEntries(),4,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,NettyHandlerMXBean.java,int getNumSubscriptionChannels(),1,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,SubscribeReconnectCallback.java,"void operationFailed(Object, PubSubException)",8,0,1,3,0,2,6,5.00,5,1.00,1,6.00,6,0,0,1,0,1,1,Yes
release-4.1.0,SubscribeReconnectCallback.java,void retrySubscribeRequest(),11,1,2,3,1,0,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,SubscribeReconnectCallback.java,void run(),9,1,2,3,1,0,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,SubscribeReconnectCallback.java,"void operationFinished(Object, Void)",19,1,2,3,1,2,22,11.00,11,11.00,11,22.00,22,0,0,1,1,1,1,Yes
release-4.1.0,HedwigProxy.java,void start(),19,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HedwigProxy.java,Handler getStopDeliveryHandler(),3,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HedwigProxy.java,ChannelTracker getChannelTracker(),3,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,FIFODeliveryManager.java,long getLastScanErrorTime(),3,0,1,1,0,0,6,1.00,1,5.00,5,6.00,6,0,0,0,0,1,1,No
release-4.1.0,FIFODeliveryManager.java,Set<ActiveSubscriberState> newInstance(),4,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,FIFODeliveryManager.java,void retryErroredSubscribers(),16,3,4,1,2,0,2,1.00,1,1.00,1,2.00,2,0,0,0,3,1,1,Yes
release-4.1.0,FIFODeliveryManager.java,void permanentErrorOnSend(),3,0,1,1,0,0,6,1.00,1,0.20,1,1.20,2,0,0,0,0,5,2,Yes
release-4.1.0,FIFODeliveryManager.java,"void startServingSubscription(ByteString, ByteString, MessageSeqId, DeliveryEndPoint, MessageFilter, boolean)",8,0,1,1,0,6,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,FIFODeliveryManager.java,void stopServingSubscriber(ActiveSubscriberState),3,0,1,1,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,FIFODeliveryManager.java,"void scanFinished(Object, ReasonForFinish)",3,0,1,1,0,2,4,1.00,1,0.00,0,1.00,1,0,0,0,0,4,1,No
release-4.1.0,FIFODeliveryManager.java,void deliverNextMessage(),13,1,2,1,1,0,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,FIFODeliveryManager.java,long getLastSeqIdCommunicatedExternally(),3,0,1,1,0,0,2,1.00,1,1.00,1,2.00,2,0,0,0,0,1,1,No
release-4.1.0,FIFODeliveryManager.java,void setNotConnected(),4,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,FIFODeliveryManager.java,long getLastLocalSeqIdDelivered(),3,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,FIFODeliveryManager.java,void sendingFinished(),21,2,3,1,1,0,26,2.67,10,1.67,9,4.33,19,0,0,1,2,6,1,Yes
release-4.1.0,FIFODeliveryManager.java,void start(),3,0,1,1,0,0,4,1.00,1,0.00,0,1.00,1,0,0,0,0,4,1,Yes
release-4.1.0,FIFODeliveryManager.java,"void scanFailed(Object, Exception)",8,1,2,1,1,2,4,1.00,1,0.00,0,1.00,1,0,0,0,1,4,1,No
release-4.1.0,FIFODeliveryManager.java,"void messageScanned(Object, Message)",28,2,3,1,1,2,52,13.00,13,0.00,0,13.00,13,0,0,0,2,4,1,Yes
release-4.1.0,FIFODeliveryManager.java,"void removeDeliveryPtr(ActiveSubscriberState, Long, boolean, boolean)",27,4,5,1,1,4,0,0.00,0,0.00,0,0.00,0,0,0,0,4,0,0,No
release-4.1.0,FIFODeliveryManager.java,long getMinimumSeqId(ByteString),8,1,2,1,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,FIFODeliveryManager.java,void retryErroredSubscriberAfterDelay(ActiveSubscriberState),8,1,2,1,1,1,4,0.33,1,1.00,1,1.33,2,0,0,0,1,3,2,Yes
release-4.1.0,FIFODeliveryManager.java,boolean isConnected(),3,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,FIFODeliveryManager.java,void performRequest(),3,0,1,1,0,0,57,2.33,11,0.83,3,3.17,12,1,0,2,0,18,2,Yes
release-4.1.0,FIFODeliveryManager.java,void run(),23,3,4,1,2,0,5,5.00,5,0.00,0,5.00,5,0,0,0,3,1,1,Yes
release-4.1.0,FIFODeliveryManager.java,"void stopServingSubscriber(ByteString, ByteString)",7,1,2,1,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,FIFODeliveryManager.java,void stop(),3,0,1,1,0,0,4,1.00,1,0.00,0,1.00,1,0,0,0,0,4,1,Yes
release-4.1.0,FIFODeliveryManager.java,ByteString getTopic(),3,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,FIFODeliveryManager.java,void transientErrorOnSend(),3,0,1,1,0,0,4,1.00,1,0.00,0,1.00,1,0,0,0,0,4,1,Yes
release-4.1.0,FIFODeliveryManager.java,"SortedMap<Long, Set<ActiveSubscriberState>> newInstance()",4,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,FIFODeliveryManager.java,"void moveDeliveryPtrForward(ActiveSubscriberState, long, long)",3,0,1,1,0,3,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,FIFODeliveryManager.java,void setLastScanErrorTime(long),3,0,1,1,0,1,2,1.00,1,1.00,1,2.00,2,0,0,0,0,1,1,No
release-4.1.0,FIFODeliveryManager.java,"void addDeliveryPtr(ActiveSubscriberState, Long)",9,0,1,1,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,FIFODeliveryManager.java,void enqueueWithoutFailure(DeliveryManagerRequest),5,1,2,1,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,FIFODeliveryManager.java,String toString(),10,0,1,1,0,0,4,3.00,3,1.00,1,4.00,4,0,0,0,0,1,1,Yes
release-4.1.0,BookieMXBean.java,int getQueueLength(),1,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,ReadLastConfirmedOp.java,void initiate(),8,1,2,4,1,0,19,4.00,8,0.75,1,4.75,9,0,0,0,1,4,2,Yes
release-4.1.0,ReadLastConfirmedOp.java,"void readLastConfirmedDataComplete(int, RecoveryData)",1,0,1,4,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,ReadLastConfirmedOp.java,"void readEntryComplete(int, long, long, ChannelBuffer, Object)",50,9,10,4,2,5,45,2.21,5,1.00,3,3.21,7,0,0,6,9,14,2,Yes
release-4.1.0,ReadLastConfirmedOp.java,void initiateWithFencing(),9,1,2,4,1,0,12,2.50,5,3.50,4,6.00,8,0,0,0,1,2,1,Yes
release-4.1.0,RoundRobinDistributionSchedule.java,QuorumCoverageSet getCoverageSet(),3,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,RoundRobinDistributionSchedule.java,"int getReplicaIndex(long, int)",10,0,1,1,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,RoundRobinDistributionSchedule.java,boolean addBookieAndCheckCovered(int),18,8,9,1,3,1,72,3.00,7,3.00,8,6.00,15,0,0,9,8,12,1,Yes
release-4.1.0,RoundRobinDistributionSchedule.java,"int getBookieIndex(long, int)",4,0,1,1,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PersistenceManager.java,void consumeToBound(ByteString),1,0,1,0,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PersistenceManager.java,"void setMessageBound(ByteString, Integer)",1,0,1,0,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PersistenceManager.java,void clearMessageBound(ByteString),1,0,1,0,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerCreateOp.java,void initiate(),24,0,1,6,0,0,25,11.50,22,1.00,1,12.50,23,0,0,0,0,2,1,Yes
release-4.1.0,LedgerCreateOp.java,"void operationComplete(int, String)",37,1,2,6,1,2,31,1.00,2,14.50,17,15.50,17,0,0,0,1,2,1,Yes
release-4.1.0,RegionManager.java,"void doRemoteSubscribe(HedwigHubClient, ByteString, boolean, Callback<Void>, Object)",85,11,12,11,2,5,4,4.00,4,0.00,0,4.00,4,0,0,0,11,1,1,Yes
release-4.1.0,RegionManager.java,"void operationFinished(Object, Long)",7,1,2,11,1,2,132,132.00,132,0.00,0,132.00,132,0,0,17,1,1,1,Yes
release-4.1.0,RegionManager.java,void onLastLocalUnsubscribe(ByteString),45,5,6,11,2,1,23,5.00,17,0.75,1,5.75,18,0,0,2,5,4,1,Yes
release-4.1.0,RegionManager.java,"void putTopicInRetryMap(HedwigHubClient, ByteString)",13,2,3,11,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,2,0,0,No
release-4.1.0,RegionManager.java,"void operationFailed(Object, PubSubException)",5,1,2,11,1,2,342,85.25,132,0.25,1,85.50,132,0,0,40,1,4,1,Yes
release-4.1.0,RegionManager.java,void run(),23,3,4,11,2,0,310,29.25,132,9.50,60,38.75,132,0,0,25,3,8,1,Yes
release-4.1.0,RegionManager.java,"void onFirstLocalSubscribe(ByteString, boolean, Callback<Void>)",22,1,2,11,1,3,66,1.33,2,20.67,60,22.00,61,0,0,0,1,3,1,Yes
release-4.1.0,RegionManager.java,"void operationFinished(Object, Void)",5,1,2,11,1,2,214,53.25,132,0.25,1,53.50,132,0,0,23,1,4,1,Yes
release-4.1.0,RegionManager.java,void stop(),6,0,1,11,0,0,1,1.00,1,0.00,0,1.00,1,0,0,0,0,1,1,Yes
release-4.1.0,RegionManager.java,"void deliver(ByteString, ByteString, Message, Callback<Void>, Object)",31,3,4,11,1,5,132,132.00,132,0.00,0,132.00,132,0,0,17,3,1,1,Yes
release-4.1.0,RegionManager.java,"void retrySubscribe(HedwigHubClient, ByteString, Callback<Void>)",17,2,3,11,1,3,0,0.00,0,0.00,0,0.00,0,0,0,0,2,0,0,No
release-4.1.0,RegionManager.java,void finish(),3,0,1,11,0,0,5,1.00,1,4.00,4,5.00,5,0,0,0,0,1,1,Yes
release-4.1.0,ClientConfiguration.java,int getSubscriptionMessageBound(),3,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HierarchicalLedgerManager.java,boolean isSpecialZnode(String),4,0,1,8,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HierarchicalLedgerManager.java,"void doGcByLevel(GarbageCollector, String, String, NavigableMap)",23,1,2,8,1,4,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,HierarchicalLedgerManager.java,void garbageCollectLedgers(GarbageCollector),24,1,2,8,1,1,12,1.80,4,0.60,1,2.40,4,0,0,1,1,5,2,Yes
release-4.1.0,HierarchicalLedgerManager.java,"void newLedgerPath(GenericCallback<String>, LedgerMetadata)",61,5,6,8,2,2,0,0.00,0,0.00,0,0.00,0,0,0,0,5,0,0,No
release-4.1.0,HierarchicalLedgerManager.java,"void processResult(int, String, Object, String)",11,1,2,8,1,4,62,1.06,2,0.94,1,2.00,2,0,0,0,1,31,1,Yes
release-4.1.0,LedgerCacheImpl.java,void evictFileInfoIfNecessary(),8,1,2,12,1,0,22,5.00,7,2.33,5,7.33,12,0,0,3,1,3,1,Yes
release-4.1.0,LedgerCacheImpl.java,int getNumOpenLedgers(),4,0,1,12,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerCacheImpl.java,"LedgerEntryPage getFromTable(HashMap<Long, HashMap<Long, LedgerEntryPage>>, Long, Long)",8,1,2,12,1,3,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,LedgerCacheImpl.java,String getName(),4,0,1,12,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerCacheImpl.java,int getOpenFileLimit(),4,0,1,12,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerCacheImpl.java,void updatePage(LedgerEntryPage),19,3,4,12,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,No
release-4.1.0,LedgerCacheImpl.java,"int compare(LedgerEntryPage, LedgerEntryPage)",4,0,1,12,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerCacheImpl.java,int getNumCleanLedgers(),4,0,1,12,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerCacheImpl.java,int getPageSize(),4,0,1,12,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,Yes
release-4.1.0,LedgerCacheImpl.java,File pickDirs(File[]),3,0,1,12,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerCacheImpl.java,int getNumDirtyLedgers(),4,0,1,12,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerCacheImpl.java,"long getEntryOffset(long, long)",18,2,3,12,1,2,8,1.00,1,7.00,7,8.00,8,0,0,0,2,1,1,Yes
release-4.1.0,LedgerCacheImpl.java,"void putEntryOffset(long, long, long)",16,2,3,12,1,3,21,1.67,2,5.33,6,7.00,7,0,0,0,2,3,2,Yes
release-4.1.0,LedgerCacheImpl.java,File findIndexFile(long),10,1,2,12,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,LedgerCacheImpl.java,int getPageCount(),4,0,1,12,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerCacheImpl.java,int getEntriesPerPage(),3,0,1,12,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerCacheImpl.java,void deleteLedger(long),47,5,6,12,2,1,41,4.57,12,1.29,3,5.86,15,0,0,5,5,7,3,Yes
release-4.1.0,LedgerCacheImpl.java,"void setMasterKey(long, byte[])",11,1,2,12,1,2,41,20.00,32,0.50,1,20.50,32,0,0,5,1,2,1,Yes
release-4.1.0,LedgerCacheImpl.java,void close(),9,1,2,12,1,0,51,2.33,6,14.67,40,17.00,40,0,0,1,1,3,2,Yes
release-4.1.0,LedgerCacheImpl.java,int getPageLimit(),4,0,1,12,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,Yes
release-4.1.0,LedgerCacheImpl.java,byte[] readMasterKey(long),19,3,4,12,2,1,4,1.00,1,3.00,3,4.00,4,0,0,0,3,1,1,Yes
release-4.1.0,LedgerCacheImpl.java,"FileInfo getFileInfo(Long, byte[])",30,12,13,12,3,2,21,0.43,1,2.57,3,3.00,4,0,0,1,12,7,2,Yes
release-4.1.0,LedgerCacheImpl.java,boolean ledgerExists(long),13,3,4,12,2,1,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,No
release-4.1.0,LedgerCacheImpl.java,String getLedgerName(long),12,0,1,12,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerCacheImpl.java,LedgerCacheBean getJMXBean(),49,0,1,12,0,0,10,10.00,10,0.00,0,10.00,10,0,0,1,0,1,1,No
release-4.1.0,LedgerCacheImpl.java,"LedgerEntryPage getLedgerEntryPage(Long, Long, boolean)",13,2,3,12,1,3,19,3.33,9,3.00,4,6.33,13,1,0,2,2,3,1,Yes
release-4.1.0,LedgerCacheImpl.java,int getNumUsedPages(),3,0,1,12,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerCacheImpl.java,void flushLedger(boolean),35,7,8,12,2,1,66,6.71,11,2.71,4,9.43,15,0,0,10,7,7,2,Yes
release-4.1.0,LedgerCacheImpl.java,"LedgerEntryPage grabLedgerEntryPage(long, long)",22,0,1,12,0,2,4,1.00,1,1.00,1,2.00,2,0,0,0,0,2,1,No
release-4.1.0,LedgerCacheImpl.java,void flushLedger(long),78,16,17,12,3,1,71,8.63,14,0.25,1,8.88,14,0,0,6,16,8,1,Yes
release-4.1.0,LedgerCacheImpl.java,"void writeBuffers(Long, List<LedgerEntryPage>, FileInfo, int, int)",30,9,10,12,2,5,2,0.00,0,1.00,1,1.00,1,0,0,0,9,2,1,No
release-4.1.0,LedgerCacheImpl.java,"LedgerEntryPage grabCleanPage(long, long)",71,22,23,12,3,2,82,5.78,14,3.33,14,9.11,14,0,0,9,22,9,2,Yes
release-4.1.0,LedgerCacheImpl.java,long getLastEntry(long),58,24,25,12,4,1,0,0.00,0,0.00,0,0.00,0,0,0,0,24,0,0,No
release-4.1.0,LedgerCacheImpl.java,void getActiveLedgers(),24,7,8,12,3,0,0,0.00,0,0.00,0,0.00,0,0,0,0,7,0,0,No
release-4.1.0,LedgerCacheImpl.java,boolean isHidden(),4,0,1,12,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerCacheImpl.java,"void putIntoTable(HashMap<Long, HashMap<Long, LedgerEntryPage>>, LedgerEntryPage)",8,1,2,12,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,BaseHandler.java,"void operationFinished(Object, HedwigSocketAddress)",10,1,2,0,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,BaseHandler.java,"void handleRequest(PubSubRequest, Channel)",21,1,2,0,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,BaseHandler.java,"void operationFailed(Object, PubSubException)",5,0,1,0,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerMetadata.java,void updateZnodeStatus(int),3,0,1,10,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerMetadata.java,boolean resolveConflict(LedgerMetadata),41,6,7,10,2,1,35,7.00,12,4.67,13,11.67,17,0,0,5,6,3,1,Yes
release-4.1.0,LedgerMetadata.java,boolean isInRecovery(),3,0,1,10,0,0,30,29.00,29,1.00,1,30.00,30,0,0,0,0,1,1,Yes
