Version,File Name,Method Name,LOC,CognitiveComplexity,CyclomaticComplexity,CodeSmells,NestingDepth,ParameterCount,Churn,ElseAdded,ElseDeleted,DecisionPoints,Buggy
1,RetryUtils.java,"RetryUtils create(Predicate<Throwable>, Backoff.Policy, OrderedScheduler)",5,0,1,0,0,3,0,0,0,0,No
1,RetryUtils.java,"RetryUtils create(Backoff.Policy, OrderedScheduler)",4,0,1,0,0,2,0,0,0,0,No
1,RetryUtils.java,CompletableFuture<T> execute(Supplier<CompletableFuture<T>>),8,0,1,0,0,1,0,0,0,0,No
1,JavaCrc32.java,"int calculateUnchecked(byte[], int, int)",6,0,1,0,0,3,0,0,0,0,No
1,JavaCrc32.java,void reset(),4,0,1,0,0,0,0,0,0,0,No
1,JavaCrc32.java,int getInt(),4,0,1,0,0,0,0,0,0,0,No
1,JavaCrc32.java,long getLong(),4,0,1,0,0,0,0,0,0,0,No
1,JavaCrc32.java,String algorithm(),4,0,1,0,0,0,0,0,0,0,No
1,JavaCrc32.java,int length(),4,0,1,0,0,0,0,0,0,0,No
1,JavaCrc32.java,StatelessIntHash asStateless(),26,0,1,0,0,0,0,0,0,0,No
1,JavaCrc32.java,"void updateUnchecked(byte[], int, int)",4,0,1,0,0,3,0,0,0,0,No
1,JavaCrc32.java,StatefulIntHash createStateful(),4,0,1,0,0,0,0,0,0,0,No
1,JavaCrc32.java,StatefulHash createNew(),4,0,1,0,0,0,0,0,0,0,No
1,JavaCrc32.java,boolean supportsIncremental(),4,0,1,0,0,0,0,0,0,0,No
1,HttpServerLoader.java,HttpServer get(),3,0,1,4,0,0,0,0,0,0,No
1,HttpServerLoader.java,void loadHttpServer(Configuration),23,1,2,4,1,1,0,0,0,1,No
1,Bytes.java,"void toBytes(long, byte[], int)",10,0,1,0,0,3,0,0,0,0,No
1,Bytes.java,"long toLong(byte[], int)",10,0,1,0,0,2,0,0,0,0,No
1,Bytes.java,long toLong(ByteString),10,0,1,0,0,1,0,0,0,0,No
1,Bytes.java,byte[] toBytes(long),5,0,1,0,0,1,0,0,0,0,No
1,WriteSequentialTask.java,"void getKey(ByteBuf, long, long)",4,0,1,0,0,3,0,0,0,0,No
1,DefaultAccessControlManager.java,boolean allowDelete(String),4,0,1,0,0,1,0,0,0,0,No
1,DefaultAccessControlManager.java,boolean allowRelease(String),4,0,1,0,0,1,0,0,0,0,No
1,DefaultAccessControlManager.java,boolean allowWrite(String),4,0,1,0,0,1,0,0,0,0,No
1,DefaultAccessControlManager.java,boolean allowAcquire(String),4,0,1,0,0,1,0,0,0,0,No
1,DefaultAccessControlManager.java,boolean allowTruncate(String),4,0,1,0,0,1,0,0,0,0,No
1,DefaultAccessControlManager.java,void close(),3,0,1,0,0,0,0,0,0,0,No
1,LedgersIterator.java,long next(),1,0,1,0,0,0,0,0,0,0,No
1,LedgersIterator.java,boolean hasNext(),1,0,1,0,0,0,0,0,0,0,No
1,CliSpec.java,Builder<CliFlagsT> withParent(String),4,0,1,0,0,1,0,0,0,0,No
1,CliSpec.java,Builder<CliFlagsT> withTailer(String),4,0,1,0,0,1,0,0,0,0,No
1,CliSpec.java,String tailer(),3,0,1,0,0,0,0,0,0,0,No
1,CliSpec.java,String argumentsUsage(),3,0,1,0,0,0,0,0,0,0,No
1,CliSpec.java,Set<Command> commands(),3,0,1,0,0,0,0,0,0,0,No
1,CliSpec.java,Builder<T> newBuilder(),3,0,1,0,0,0,0,0,0,0,No
1,CliSpec.java,Builder<T> newBuilder(CliSpec<T>),3,0,1,0,0,1,0,0,0,0,No
1,CliSpec.java,Builder<CliFlagsT> withArgumentsUsage(String),4,0,1,0,0,1,0,0,0,0,No
1,CliSpec.java,Builder<CliFlagsT> withDescription(String),4,0,1,0,0,1,0,0,0,0,No
1,CliSpec.java,CliFlagsT flags(),3,0,1,0,0,0,0,0,0,0,No
1,CliSpec.java,String usage(),3,0,1,0,0,0,0,0,0,0,No
1,CliSpec.java,"Builder<CliFlagsT> withRunFunc(Function<CliFlagsT, Boolean>)",4,0,1,0,0,1,0,0,0,0,No
1,CliSpec.java,Builder<CliFlagsT> withConsole(PrintStream),4,0,1,0,0,1,0,0,0,0,No
1,CliSpec.java,PrintStream console(),3,0,1,0,0,0,0,0,0,0,No
1,CliSpec.java,Builder<CliFlagsT> setCommandGroup(boolean),4,0,1,0,0,1,0,0,0,0,No
1,CliSpec.java,String name(),3,0,1,0,0,0,0,0,0,0,No
1,CliSpec.java,CliSpec<CliFlagsT> build(),16,0,1,0,0,0,0,0,0,0,No
1,CliSpec.java,Builder<CliFlagsT> withCategory(String),4,0,1,0,0,1,0,0,0,0,No
1,CliSpec.java,"Function<CliFlagsT, Boolean> runFunc()",3,0,1,0,0,0,0,0,0,0,No
1,CliSpec.java,Builder<CliFlagsT> withUsage(String),4,0,1,0,0,1,0,0,0,0,No
1,CliSpec.java,boolean isCommandGroup(),3,0,1,0,0,0,0,0,0,0,No
1,CliSpec.java,String description(),3,0,1,0,0,0,0,0,0,0,No
1,CliSpec.java,Builder<CliFlagsT> withName(String),4,0,1,0,0,1,0,0,0,0,No
1,CliSpec.java,String category(),3,0,1,0,0,0,0,0,0,0,No
1,CliSpec.java,Builder<CliFlagsT> addCommand(Command),4,0,1,0,0,1,0,0,0,0,No
1,CliSpec.java,String parent(),3,0,1,0,0,0,0,0,0,0,No
1,CliSpec.java,Builder<CliFlagsT> withFlags(CliFlagsT),4,0,1,0,0,1,0,0,0,0,No
1,StatsLoggerBenchmark.java,void counterIncrement(LoggerState),4,0,1,0,0,1,0,0,0,0,No
1,StatsLoggerBenchmark.java,void setup(),7,0,1,0,0,0,0,0,0,0,No
1,StatsLoggerBenchmark.java,void recordLatency(LoggerState),4,0,1,0,0,1,0,0,0,0,No
1,EndpointInfoCommand.java,"boolean getEndpointInfo(ServerConfiguration, EndpointInfoFlags)",47,5,6,5,1,2,0,0,0,5,No
1,EndpointInfoCommand.java,"boolean apply(ServerConfiguration, EndpointInfoFlags)",8,0,1,5,0,2,0,0,0,0,No
1,SessionLockFactory.java,"CompletableFuture<SessionLock> createLock(String, DistributedLockContext)",1,0,1,0,0,2,0,0,0,0,No
1,MovingAverageRate.java,double get(),1,0,1,0,0,0,0,0,0,0,No
1,MovingAverageRate.java,void inc(),1,0,1,0,0,0,0,0,0,0,No
1,MovingAverageRate.java,void add(long),1,0,1,0,0,1,0,0,0,0,No
1,IncrementalIntStatefulHash.java,boolean supportsUnsafe(),4,0,1,0,0,0,0,0,0,0,No
1,IncrementalIntStatefulHash.java,void update(ByteBuffer),4,0,1,0,0,1,0,0,0,0,No
1,IncrementalIntStatefulHash.java,void reset(),4,0,1,0,0,0,0,0,0,0,No
1,IncrementalIntStatefulHash.java,"void update(long, long)",4,0,1,0,0,2,0,0,0,0,No
1,IncrementalIntStatefulHash.java,int getInt(),4,0,1,0,0,0,0,0,0,0,No
1,IncrementalIntStatefulHash.java,long getLong(),4,0,1,0,0,0,0,0,0,0,No
1,IncrementalIntStatefulHash.java,String algorithm(),4,0,1,0,0,0,0,0,0,0,No
1,IncrementalIntStatefulHash.java,StatelessIntHash asStateless(),4,0,1,0,0,0,0,0,0,0,No
1,IncrementalIntStatefulHash.java,int length(),4,0,1,0,0,0,0,0,0,0,No
1,IncrementalIntStatefulHash.java,"void updateUnchecked(byte[], int, int)",4,0,1,0,0,3,0,0,0,0,No
1,IncrementalIntStatefulHash.java,StatefulHash createNew(),4,0,1,0,0,0,0,0,0,0,No
1,IncrementalIntStatefulHash.java,boolean supportsIncremental(),4,0,1,0,0,0,0,0,0,0,No
1,TGTRefreshThread.java,void reLogin(),22,2,3,5,1,0,0,0,0,2,No
1,TGTRefreshThread.java,boolean hasSufficientTimeElapsed(),11,1,2,5,1,0,0,0,0,1,No
1,TGTRefreshThread.java,KerberosTicket getTGT(),14,3,4,5,2,0,24,0,0,3,Yes
1,TGTRefreshThread.java,void run(),135,57,58,5,4,0,12,0,0,57,Yes
1,TGTRefreshThread.java,long getLastLogin(),3,0,1,5,0,0,0,0,0,0,No
1,TGTRefreshThread.java,long getRefreshTime(KerberosTicket),14,1,2,5,1,1,0,0,0,1,No
1,TGTRefreshThread.java,void setLastLogin(long),3,0,1,5,0,1,0,0,0,0,No
1,NamespaceWatcher.java,void unregisterListener(NamespaceListener),3,0,1,0,0,1,0,0,0,0,No
1,NamespaceWatcher.java,void watchNamespaceChanges(),1,0,1,0,0,0,0,0,0,0,No
1,NamespaceWatcher.java,void registerListener(NamespaceListener),5,1,2,0,1,1,0,0,0,1,No
1,EntryLogManager.java,void flush(),1,0,1,0,0,0,0,0,0,0,No
1,EntryLogManager.java,void checkpoint(),1,0,1,0,0,0,0,0,0,0,No
1,EntryLogManager.java,BufferedLogChannel getCurrentLogIfPresent(long),1,0,1,0,0,1,0,0,0,0,No
1,EntryLogManager.java,void forceClose(),1,0,1,0,0,0,0,0,0,0,No
1,EntryLogManager.java,void prepareSortedLedgerStorageCheckpoint(long),1,0,1,0,0,1,0,0,0,0,No
1,EntryLogManager.java,BufferedLogChannel createNewLogForCompaction(),1,0,1,0,0,0,0,0,0,0,No
1,EntryLogManager.java,File getDirForNextEntryLog(List<File>),1,0,1,0,0,1,0,0,0,0,No
1,EntryLogManager.java,boolean commitEntryMemTableFlush(),1,0,1,0,0,0,0,0,0,0,No
1,EntryLogManager.java,"long addEntry(long, ByteBuf, boolean)",1,0,1,0,0,3,0,0,0,0,No
1,EntryLogManager.java,void prepareEntryMemTableFlush(),1,0,1,0,0,0,0,0,0,0,No
1,EntryLogManager.java,void close(),1,0,1,0,0,0,0,0,0,0,No
1,ReadLogMetadataCommand.java,"void printEntryLogMetadata(ServerConfiguration, long)",11,0,1,7,0,2,0,0,0,0,No
1,ReadLogMetadataCommand.java,void initEntryLogger(ServerConfiguration),7,1,2,7,1,1,0,0,0,1,No
1,ReadLogMetadataCommand.java,"boolean readLogMetadata(ServerConfiguration, ReadLogMetadataFlags)",18,7,8,7,3,2,0,0,0,7,No
1,ReadLogMetadataCommand.java,"boolean apply(ServerConfiguration, ReadLogMetadataFlags)",17,4,5,7,2,2,0,0,0,4,No
1,DeleteOp.java,DeleteOption<K> option(),1,0,1,0,0,0,0,0,0,0,No
1,DeleteOp.java,K key(),1,0,1,0,0,0,0,0,0,0,No
1,WriteLacCompletion.java,void handleV3Response(BookkeeperProtocol.Response),13,1,2,0,1,1,0,0,0,1,No
1,WriteLacCompletion.java,"void writeLacComplete(int, long, BookieId, Object)",9,0,1,0,0,4,0,0,0,0,No
1,WriteLacCompletion.java,void errorOut(),4,0,1,0,0,0,0,0,0,0,No
1,WriteLacCompletion.java,void errorOut(int),5,0,1,0,0,1,0,0,0,0,No
1,ReadOnlyDefaultEntryLogger.java,"long addEntry(long, ByteBuffer)",4,0,1,0,0,2,0,0,0,0,No
1,ReadOnlyDefaultEntryLogger.java,boolean removeEntryLog(long),5,0,1,0,0,1,0,0,0,0,No
1,DistributionSchedule.java,int get(int),4,0,1,0,0,1,0,0,0,0,No
1,DistributionSchedule.java,int getWriteQuorumSize(),1,0,1,0,0,0,0,0,0,0,No
1,DistributionSchedule.java,WriteSet getEnsembleSet(long),1,0,1,0,0,1,0,0,0,0,No
1,DistributionSchedule.java,int size(),4,0,1,0,0,0,0,0,0,0,No
1,DistributionSchedule.java,boolean contains(int),4,0,1,0,0,1,0,0,0,0,No
1,DistributionSchedule.java,AckSet getEnsembleAckSet(),1,0,1,0,0,0,0,0,0,0,No
1,DistributionSchedule.java,"Map<Integer, BookieId> getFailedBookies()",1,0,1,0,0,0,0,0,0,0,No
1,DistributionSchedule.java,"boolean hasEntry(long, int)",1,0,1,0,0,2,12,0,0,0,Yes
1,DistributionSchedule.java,"BitSet getEntriesStripedToTheBookie(int, long, long)",1,0,1,0,0,3,0,0,0,0,No
1,DistributionSchedule.java,boolean completeBookieAndCheck(int),1,0,1,0,0,1,21,0,0,0,Yes
1,DistributionSchedule.java,AckSet getAckSet(),1,0,1,0,0,0,20,0,0,0,Yes
1,DistributionSchedule.java,WriteSet getWriteSet(long),1,0,1,0,0,1,0,0,0,0,No
1,DistributionSchedule.java,boolean removeBookieAndCheck(int),1,0,1,0,0,1,2,0,0,0,Yes
1,DistributionSchedule.java,QuorumCoverageSet getCoverageSet(),1,0,1,0,0,0,12,0,0,0,Yes
1,DistributionSchedule.java,"int getWriteSetBookieIndex(long, int)",1,0,1,0,0,2,0,0,0,0,No
1,DistributionSchedule.java,"void moveAndShift(int, int)",4,0,1,0,0,2,0,0,0,0,No
1,DistributionSchedule.java,void recycle(),1,0,1,0,0,0,0,0,0,0,No
1,DistributionSchedule.java,boolean checkCovered(),1,0,1,0,0,0,2,0,0,0,Yes
1,DistributionSchedule.java,void addMissingIndices(int),4,0,1,0,0,1,0,0,0,0,No
1,DistributionSchedule.java,"void addBookie(int, int)",1,0,1,0,0,2,6,0,0,0,Yes
1,DistributionSchedule.java,int indexOf(int),4,0,1,0,0,1,0,0,0,0,No
1,DistributionSchedule.java,"boolean failBookieAndCheck(int, BookieId)",1,0,1,0,0,2,0,0,0,0,No
1,DistributionSchedule.java,void sort(),2,0,1,0,0,0,0,0,0,0,No
1,DistributionSchedule.java,WriteSet copy(),4,0,1,0,0,0,0,0,0,0,No
1,DistributionSchedule.java,"int set(int, int)",4,0,1,0,0,2,0,0,0,0,No
1,Handle.java,long getId(),1,0,1,0,0,0,0,0,0,0,No
1,Handle.java,CompletableFuture<Void> closeAsync(),1,0,1,0,0,0,0,0,0,0,No
1,Handle.java,LedgerMetadata getLedgerMetadata(),1,0,1,0,0,0,0,0,0,0,No
1,Handle.java,void close(),4,0,1,0,0,0,0,0,0,0,No
1,BookKeeperClient.java,"void createComplete(int, LedgerHandle, Object)",8,1,2,2,1,3,0,0,0,1,No
1,BookKeeperClient.java,"void commonInitialization(DistributedLogConfiguration, String, EventLoopGroup, StatsLogger, HashedWheelTimer)",43,0,1,2,0,5,0,0,0,0,No
1,BookKeeperClient.java,"CompletableFuture<LedgerHandle> createLedger(int, int, int, LedgerMetadata)",24,1,2,2,1,4,0,0,0,1,No
1,BookKeeperClient.java,void initialize(),42,5,6,2,2,0,0,0,0,5,No
1,BookKeeperClient.java,void checkClosedOrInError(),6,1,2,2,1,0,0,0,0,1,No
1,BookKeeperClient.java,"CompletableFuture<Void> deleteLedger(long, boolean)",27,7,8,2,3,2,0,0,0,7,No
1,BookKeeperClient.java,"void deleteComplete(int, Object)",14,7,8,2,3,2,0,0,0,7,No
1,BookKeeperClient.java,BookKeeper get(),7,1,2,2,1,0,0,0,0,1,No
1,BookKeeperClient.java,void close(),30,5,6,2,2,0,0,0,0,5,No
1,StreamMetadataCache.java,CompletableFuture<StreamProperties> getStreamProperties(long),11,1,2,0,1,1,0,0,0,1,No
1,StreamMetadataCache.java,"ConcurrentMap<Long, StreamProperties> getStreams()",4,0,1,0,0,0,0,0,0,0,No
1,StreamMetadataCache.java,"boolean putStreamProperties(long, StreamProperties)",3,0,1,0,0,2,0,0,0,0,No
1,ZooKeeperAwaitStrategy.java,boolean await(),11,0,1,1,0,0,0,0,0,0,No
1,ZooKeeperAwaitStrategy.java,boolean call(),5,0,1,1,0,0,0,0,0,0,No
1,StorageAdminClient.java,"CompletableFuture<StreamProperties> getStream(String, String)",1,0,1,0,0,2,0,0,0,0,No
1,StorageAdminClient.java,StorageClient asClient(String),1,0,1,0,0,1,0,0,0,0,No
1,StorageAdminClient.java,CompletableFuture<NamespaceProperties> getNamespace(String),1,0,1,0,0,1,0,0,0,0,No
1,StorageAdminClient.java,"CompletableFuture<Boolean> deleteStream(String, String)",1,0,1,0,0,2,0,0,0,0,No
1,StorageAdminClient.java,"CompletableFuture<StreamProperties> createStream(String, String, StreamConfiguration)",3,0,1,0,0,3,0,0,0,0,No
1,StorageAdminClient.java,StorageClient asClient(),3,0,1,0,0,0,0,0,0,0,No
1,StorageAdminClient.java,"CompletableFuture<NamespaceProperties> createNamespace(String, NamespaceConfiguration)",2,0,1,0,0,2,0,0,0,0,No
1,StorageAdminClient.java,CompletableFuture<Boolean> deleteNamespace(String),1,0,1,0,0,1,0,0,0,0,No
1,EnvelopedEntry.java,"ByteBuf fromEnvelopedBuf(ByteBuf, StatsLogger)",25,2,3,0,1,2,0,0,0,2,No
1,EtcdLayoutManager.java,LedgerLayout readLedgerLayout(),10,1,2,0,1,0,0,0,0,1,No
1,EtcdLayoutManager.java,void storeLedgerLayout(LedgerLayout),24,3,4,0,2,1,0,0,0,3,No
1,EtcdLayoutManager.java,void deleteLedgerLayout(),13,3,4,0,2,0,0,0,0,3,No
1,CheckpointSourceList.java,int hashCode(),4,0,1,0,0,0,42,0,0,0,Yes
1,CheckpointSourceList.java,Checkpoint newCheckpoint(),4,0,1,0,0,0,0,0,0,0,No
1,CheckpointSourceList.java,boolean equals(Object),8,1,2,0,1,1,112,0,0,1,Yes
1,CheckpointSourceList.java,"void checkpointComplete(Checkpoint, boolean)",12,1,2,0,1,2,0,0,0,1,No
1,CheckpointSourceList.java,void checkpointComplete(boolean),5,1,2,0,1,1,0,0,0,1,No
1,CheckpointSourceList.java,int compareTo(Checkpoint),23,7,8,0,2,1,14,0,0,7,Yes
1,CheckpointSourceList.java,String toString(),6,0,1,0,0,0,0,0,0,0,No
1,StorageContainerException.java,StatusCode getCode(),3,0,1,0,0,0,0,0,0,0,No
1,ReadOpBase.java,void submit(),3,0,1,1,0,0,0,0,0,0,No
1,ReadOpBase.java,ListenableFuture<Boolean> issueSpeculativeRequest(),17,3,4,1,2,0,0,0,0,3,No
1,ReadOpBase.java,void submitCallback(int),1,0,1,1,0,1,0,0,0,0,No
1,ReadOpBase.java,void cancelSpeculativeTask(boolean),6,1,2,1,1,1,0,0,0,1,No
1,ReadOpBase.java,void allowFailFastOnUnwritableChannel(),3,0,1,1,0,0,0,0,0,0,No
1,ReadOpBase.java,void run(),4,0,1,1,0,0,0,0,0,0,No
1,ReadOpBase.java,void setLastAddConfirmed(long),4,0,1,1,0,1,0,0,0,0,No
1,ReadOpBase.java,long getLastAddConfirmed(),4,0,1,1,0,0,0,0,0,0,No
1,ReadOpBase.java,ScheduledFuture<?> getSpeculativeTask(),3,0,1,1,0,0,0,0,0,0,No
1,ReadOpBase.java,boolean fail(int),10,1,2,1,1,1,0,0,0,1,No
1,ReadOpBase.java,CompletableFuture<LedgerEntries> future(),3,0,1,1,0,0,0,0,0,0,No
1,ReadOpBase.java,void initiate(),1,0,1,1,0,0,0,0,0,0,No
1,ReadOpBase.java,void read(),1,0,1,1,0,0,0,0,0,0,No
1,ReadOpBase.java,BookieId maybeSendSpeculativeRead(BitSet),1,0,1,1,0,1,0,0,0,0,No
1,ReadOpBase.java,boolean isComplete(),3,0,1,1,0,0,0,0,0,0,No
1,ReadOpBase.java,String toString(),4,0,1,1,0,0,0,0,0,0,No
1,ReadOpBase.java,LedgerMetadata getLedgerMetadata(),3,0,1,1,0,0,0,0,0,0,No
1,ReadOpBase.java,"void logErrorAndReattemptRead(int, BookieId, String, int)",29,8,9,1,2,4,0,0,0,8,No
1,ReadOpBase.java,Boolean call(),12,3,4,1,2,0,0,0,0,3,No
1,ReadOpBase.java,void close(),7,1,2,1,1,0,0,0,0,1,No
1,ReadOpBase.java,int getRc(),3,0,1,1,0,0,0,0,0,0,No
1,HashParameters.java,String algorithm(),1,0,1,0,0,0,0,0,0,0,No
1,RootRangeClient.java,"CompletableFuture<StreamProperties> getStream(String, String)",2,0,1,0,0,2,0,0,0,0,No
1,RootRangeClient.java,CompletableFuture<StreamProperties> getStream(long),1,0,1,0,0,1,0,0,0,0,No
1,RootRangeClient.java,CompletableFuture<NamespaceProperties> getNamespace(String),1,0,1,0,0,1,0,0,0,0,No
1,RootRangeClient.java,"CompletableFuture<Boolean> deleteStream(String, String)",2,0,1,0,0,2,0,0,0,0,No
1,RootRangeClient.java,"CompletableFuture<StreamProperties> createStream(String, String, StreamConfiguration)",3,0,1,0,0,3,0,0,0,0,No
1,RootRangeClient.java,"CompletableFuture<NamespaceProperties> createNamespace(String, NamespaceConfiguration)",2,0,1,0,0,2,0,0,0,0,No
1,RootRangeClient.java,CompletableFuture<Boolean> deleteNamespace(String),1,0,1,0,0,1,0,0,0,0,No
1,LedgerAuditorManager.java,BookieId getCurrentAuditor(),1,0,1,0,0,0,0,0,0,0,No
1,LedgerAuditorManager.java,"void tryToBecomeAuditor(String, Consumer<AuditorEvent>)",1,0,1,0,0,2,0,0,0,0,No
1,ConfigKeyGroup.java,ConfigKeyGroupBuilder builder(String),3,0,1,0,0,1,0,0,0,0,No
1,ConfigKeyGroup.java,int hashCode(),4,0,1,0,0,0,0,0,0,0,No
1,ConfigKeyGroup.java,boolean equals(Object),8,1,2,0,1,1,0,0,0,1,No
1,DirectReader.java,"int sizeInBlock(long, int)",12,1,2,7,1,2,0,0,0,1,No
1,DirectReader.java,void refreshMaxOffset(),15,0,1,7,0,0,0,0,0,0,No
1,DirectReader.java,void assertValidOffset(long),6,1,2,7,1,1,0,0,0,1,No
1,DirectReader.java,void readBlock(long),54,4,5,7,2,1,0,0,0,4,No
1,DirectReader.java,long maxOffset(),4,0,1,7,0,0,0,0,0,0,No
1,DirectReader.java,"void readIntoBufferAt(ByteBuf, long, int)",11,1,2,7,1,3,0,0,0,1,No
1,DirectReader.java,int offsetInBlock(long),9,1,2,7,1,1,0,0,0,1,No
1,DirectReader.java,int logId(),4,0,1,7,0,0,0,0,0,0,No
1,DirectReader.java,boolean isClosed(),4,0,1,7,0,0,0,0,0,0,No
1,DirectReader.java,int readIntAt(long),16,1,2,7,1,1,0,0,0,1,No
1,DirectReader.java,"int readBytesIntoBuf(ByteBuf, long, int)",17,2,3,7,1,3,0,0,0,2,No
1,DirectReader.java,ByteBuf readEntryAt(int),29,3,4,7,1,1,0,0,0,3,No
1,DirectReader.java,void clearCache(),6,0,1,7,0,0,0,0,0,0,No
1,DirectReader.java,long readLongAt(long),16,1,2,7,1,1,0,0,0,1,No
1,DirectReader.java,void assertValidEntryOffset(long),7,1,2,7,1,1,0,0,0,1,No
1,DirectReader.java,"ByteBuf readBufferAt(long, int)",12,0,1,7,0,2,0,0,0,0,No
1,DirectReader.java,void close(),16,0,1,7,0,0,0,0,0,0,No
1,DirectReader.java,void assertValidBlockSize(int),9,1,2,7,1,1,0,0,0,1,No
1,MetaRangeImpl.java,CompletableFuture<MetaRange> load(long),15,1,2,0,1,1,0,0,0,1,No
1,MetaRangeImpl.java,CompletableFuture<ServingState> updateServingState(ServingState),15,0,1,0,0,1,0,0,0,0,No
1,MetaRangeImpl.java,RangeMetadata unsafeGetDataRange(long),7,1,2,0,1,1,0,0,0,1,No
1,MetaRangeImpl.java,String getName(),5,0,1,0,0,0,0,0,0,0,No
1,MetaRangeImpl.java,"void unsafeCreate(CompletableFuture<Boolean>, StreamProperties)",78,3,4,0,1,2,0,0,0,3,No
1,MetaRangeImpl.java,CompletableFuture<Boolean> create(StreamProperties),4,0,1,0,0,1,0,0,0,0,No
1,MetaRangeImpl.java,CompletableFuture<T> checkStreamCreated(Supplier<CompletableFuture<T>>),17,1,2,0,1,1,0,0,0,1,No
1,MetaRangeImpl.java,CompletableFuture<StreamConfiguration> getConfiguration(),4,0,1,0,0,0,0,0,0,0,No
1,MetaRangeImpl.java,long unsafeGetStreamId(),4,0,1,0,0,0,0,0,0,0,No
1,MetaRangeImpl.java,LifecycleState unsafeGetLifecycleState(),4,0,1,0,0,0,0,0,0,0,No
1,MetaRangeImpl.java,boolean isMetadataKey(byte[]),3,0,1,0,0,1,0,0,0,0,No
1,MetaRangeImpl.java,"NavigableMap<Long, RangeMetadata> unsafeGetRanges()",4,0,1,0,0,0,0,0,0,0,No
1,MetaRangeImpl.java,CompletableFuture<T> executeTask(Consumer<CompletableFuture<T>>),11,0,1,0,0,1,0,0,0,0,No
1,MetaRangeImpl.java,"byte[] getStreamRangeKey(long, long)",7,0,1,0,0,2,0,0,0,0,No
1,MetaRangeImpl.java,void checkLifecycleState(LifecycleState),3,0,1,0,0,1,0,0,0,0,No
1,MetaRangeImpl.java,"void loadRangeMetadata(long, long, byte[])",13,0,1,0,0,3,0,0,0,0,No
1,MetaRangeImpl.java,CompletableFuture<List<RangeMetadata>> getActiveRanges(),11,0,1,0,0,0,0,0,0,0,No
1,MetaRangeImpl.java,"void loadStreamMetadata(long, byte[])",18,0,1,0,0,2,0,0,0,0,No
1,MetaRangeImpl.java,CompletableFuture<ServingState> getServingState(),4,0,1,0,0,0,0,0,0,0,No
1,MetaRangeImpl.java,StreamProperties unsafeGetStreamProperties(),4,0,1,0,0,0,0,0,0,0,No
1,MetaRangeImpl.java,boolean isStreamRangeKey(byte[]),3,0,1,0,0,1,0,0,0,0,No
1,MetaRangeImpl.java,StreamMetadata toStreamMetadata(LifecycleState),13,0,1,0,0,1,0,0,0,0,No
1,MetaRangeImpl.java,byte[] getStreamMetadataKey(long),6,0,1,0,0,1,0,0,0,0,No
1,MetaRangeImpl.java,byte[] getStreamMetadataEndKey(long),6,0,1,0,0,1,0,0,0,0,No
1,MetaRangeImpl.java,"StreamMetadata toStreamMetadata(ServingState, long)",12,0,1,0,0,2,0,0,0,0,No
1,MetaRangeImpl.java,long unsafeGetCreationTime(),4,0,1,0,0,0,0,0,0,0,No
1,MetaRangeImpl.java,"void loadMetadata(List<KeyValue<byte[], byte[]>>)",13,3,4,0,2,1,0,0,0,3,No
1,MetaRangeImpl.java,long unsafeGetModificationTime(),4,0,1,0,0,0,0,0,0,0,No
1,MetaRangeImpl.java,CompletableFuture<Boolean> delete(long),8,0,1,0,0,1,0,0,0,0,No
1,MetaRangeImpl.java,List<Long> unsafeGetCurrentRanges(),4,0,1,0,0,0,0,0,0,0,No
1,BookkeeperVerifierMain.java,void main(String[]),129,1,2,1,1,1,0,0,0,1,No
1,BookkeeperVerifierMain.java,"void printHelpAndExit(Options, String, int)",8,0,1,1,0,3,0,0,0,0,No
1,BKLogSegmentAllocator.java,void allocate(),4,0,1,0,0,0,0,0,0,0,No
1,BKLogSegmentAllocator.java,CompletableFuture<Void> delete(),4,0,1,0,0,0,0,0,0,0,No
1,BKLogSegmentAllocator.java,LogSegmentEntryWriter apply(LedgerHandle),4,0,1,0,0,1,0,0,0,0,No
1,BKLogSegmentAllocator.java,void onCommit(LedgerHandle),4,0,1,0,0,1,0,0,0,0,No
1,BKLogSegmentAllocator.java,CompletableFuture<Void> asyncClose(),4,0,1,0,0,0,0,0,0,0,No
1,BKLogSegmentAllocator.java,"CompletableFuture<LogSegmentEntryWriter> tryObtain(Transaction<Object>, Transaction.OpListener<LogSegmentEntryWriter>)",15,0,1,0,0,2,0,0,0,0,No
1,BKLogSegmentAllocator.java,void onAbort(Throwable),4,0,1,0,0,1,0,0,0,0,No
1,ZKAccessControl.java,byte[] serialize(AccessControlEntry),11,0,1,0,0,1,0,0,0,0,No
1,ZKAccessControl.java,int hashCode(),4,0,1,0,0,0,0,0,0,0,No
1,ZKAccessControl.java,String getZKPath(),4,0,1,0,0,0,0,0,0,0,No
1,ZKAccessControl.java,boolean equals(Object),9,1,2,0,1,1,0,0,0,1,No
1,ZKAccessControl.java,"void processResult(int, String, Object, byte[], Stat)",13,1,2,0,1,5,0,0,0,1,No
1,ZKAccessControl.java,"AccessControlEntry deserialize(String, byte[])",15,1,2,0,1,2,0,0,0,1,No
1,ZKAccessControl.java,AccessControlEntry getAccessControlEntry(),4,0,1,0,0,0,0,0,0,0,No
1,ZKAccessControl.java,CompletableFuture<ZKAccessControl> update(ZooKeeperClient),24,1,2,0,1,1,0,0,0,1,No
1,ZKAccessControl.java,"void processResult(int, String, Object, Stat)",9,1,2,0,1,4,0,0,0,1,No
